Dataset,Precision,Recall,Accuracy,F1,Runtime,mlp__activation,mlp__alpha,mlp__batch_size,mlp__beta_1,mlp__beta_2,mlp__early_stopping,mlp__epsilon,mlp__hidden_layer_sizes,mlp__learning_rate,mlp__learning_rate_init,mlp__max_fun,mlp__max_iter,mlp__momentum,mlp__n_iter_no_change,mlp__nesterovs_momentum,mlp__power_t,mlp__random_state,mlp__shuffle,mlp__solver,mlp__tol,mlp__validation_fraction,mlp__verbose,mlp__warm_start
lr_valid_lb_std,0.9075343053909698,0.9501005724895559,0.9075343053909698,0.9012255081822852,6333.859116315842,relu,1e-05,auto,0.9,0.9,False,1e-05,"(100,)",constant,0.001,15000,200,0.5,20,True,0.5,42,True,adam,0.0001,0.1,False,False
lr_valid_lb_std,0.910845153918191,0.9580091200155234,0.910845153918191,0.9049019877381573,6272.554951667786,relu,1e-05,auto,0.9,0.9,False,1e-05,"(100,)",constant,0.001,15000,200,0.5,20,True,0.5,42,True,adam,0.0001,0.1,False,False
lr_valid_lb_std,0.9107424960505529,0.9516200793113454,0.9107424960505529,0.904434475658185,6394.278544187546,relu,1e-05,auto,0.9,0.9,False,1e-05,"(100,)",constant,0.0005,15000,200,0.5,20,True,0.5,42,True,adam,0.0001,0.1,False,False
lr_valid_lb_mm_0-1,0.9097442510208468,0.9574195800127974,0.9097442510208468,0.9039019523491345,5222.611421108246,relu,1e-05,auto,0.5,0.9,False,1e-08,"(100,)",constant,0.001,15000,200,0.5,20,True,0.5,42,True,adam,0.0001,0.1,False,False
lr_valid_lb_mm_0-1,0.9075825110143508,0.9342917006169247,0.9075825110143508,0.89950410444625,4990.981680870056,relu,1e-05,auto,0.5,0.9,False,1e-05,"(100,)",constant,0.001,15000,200,0.5,20,True,0.5,42,True,adam,0.0001,0.1,False,False
lr_valid_lb_mm_0-1,0.9094453365851145,0.9548738210059458,0.9094453365851145,0.9033907156141493,4731.428500652313,relu,1e-05,auto,0.9,0.9,False,1e-05,"(100,)",constant,0.001,15000,200,0.5,20,True,0.5,42,True,adam,0.0001,0.1,False,False
lr_valid_lb_mm_0-10,0.9089815316128256,0.9513674865771161,0.9089815316128256,0.9026159716794631,5911.043668746948,relu,1e-05,auto,0.9,0.9,False,1e-05,"(100,)",constant,0.001,15000,200,0.5,20,True,0.5,42,True,adam,0.0001,0.1,False,False
lr_valid_lb_mm_0-10,0.9094572417881722,0.956640300152784,0.9094572417881722,0.9037344246720503,6612.531133651733,relu,1e-05,auto,0.9,0.9,False,1e-05,"(100,)",constant,0.001,15000,200,0.5,20,True,0.5,42,True,adam,0.0001,0.1,False,False
lr_valid_lb_mm_0-10,0.9067648902283011,0.949328839560695,0.9067648902283011,0.9002672642609824,6614.3912234306335,relu,1e-05,auto,0.9,0.9,False,1e-05,"(100,)",constant,0.001,15000,200,0.5,20,True,0.5,42,True,adam,0.0001,0.1,False,False
lr_valid_lb_mm_0-100,0.9185658245993528,0.9690639821895267,0.9185658245993528,0.9134405707977118,17193.297400951385,tanh,1e-05,auto,0.9,0.9,False,1e-05,"(100,)",constant,0.001,15000,200,0.5,20,True,0.5,42,True,adam,0.0001,0.1,False,False
fc_valid_lb_none,0.9355976098725369,0.9541881772940793,0.9355976098725369,0.9085916740478298,6164.68554019928,tanh,1e-05,auto,0.5,0.9,False,1e-08,"(100,)",constant,0.001,15000,200,0.5,30,True,0.3,42,True,adam,0.0001,0.1,False,False
fc_valid_lb_none,0.9345432395708061,0.9504293339521931,0.9345432395708061,0.9071657990918153,6622.11328125,tanh,1e-05,auto,0.9,0.9,False,1e-08,"(100,)",constant,0.001,15000,200,0.5,30,True,0.3,42,True,adam,0.0001,0.1,False,False
fc_valid_lb_none,0.9350452700593194,0.952550689750949,0.9350452700593194,0.9081761006289308,7086.781369924545,tanh,1e-05,auto,0.9,0.9,False,1e-08,"(100,)",constant,0.001,15000,200,0.5,30,True,0.3,42,True,adam,0.0001,0.1,False,False
fc_valid_lb_std,0.9335529499929743,0.9546996236584119,0.9335529499929743,0.9061562885870524,4118.161964178085,tanh,1e-05,auto,0.5,0.9,False,1e-08,"(100,)",constant,0.001,15000,200,0.5,30,True,0.3,42,True,adam,0.0001,0.1,False,False
fc_valid_lb_std,0.9335872857276672,0.9528363197474701,0.9335872857276672,0.906105151635545,3528.372640132904,tanh,1e-05,auto,0.5,0.9,False,1e-08,"(100,)",constant,0.001,15000,200,0.5,15,True,0.3,42,True,adam,0.0001,0.1,False,False
fc_valid_lb_std,0.932269049329876,0.9483031885138915,0.932269049329876,0.9036915285860246,3770.4993863105774,relu,1e-05,auto,0.9,0.9,False,1e-05,"(100,)",constant,0.001,15000,200,0.5,15,True,0.3,42,True,adam,0.0001,0.1,False,False
fc_valid_lb_mm_0-1,0.9342569741651308,0.9498020954598371,0.9342569741651308,0.9064729018065463,3693.7580301761627,relu,1e-05,auto,0.9,0.9,False,1e-08,"(100,)",constant,0.001,15000,200,0.5,30,True,0.3,42,True,adam,0.0001,0.1,False,False
fc_valid_lb_mm_0-1,0.9321314290174042,0.9501718213058419,0.9321314290174042,0.9039540534570354,3516.06596326828,relu,1e-05,auto,0.9,0.9,False,1e-08,"(100,)",constant,0.001,15000,200,0.5,15,True,0.3,42,True,adam,0.0001,0.1,False,False
fc_valid_lb_mm_0-1,0.9320536828963796,0.9510528517640496,0.9320536828963796,0.9038300128108848,3595.595863342285,relu,1e-05,auto,0.9,0.9,False,1e-05,"(100,)",constant,0.001,15000,200,0.5,15,True,0.3,42,True,adam,0.0001,0.1,False,False
fc_valid_lb_mm_0-1,0.9334488843084898,0.9554240998649215,0.9334488843084898,0.9058870291039174,3668.465074300766,relu,1e-05,auto,0.5,0.9,False,1e-05,"(100,)",constant,0.001,15000,200,0.5,20,True,0.3,42,True,adam,0.0001,0.1,False,False
fc_valid_lb_mm_0-10,0.9335841163799832,0.9532784215179859,0.9335841163799832,0.9059148700939746,3091.219630718231,relu,1e-05,auto,0.9,0.9,False,1e-05,"(100,)",constant,0.001,15000,200,0.5,20,True,0.3,42,True,adam,0.0001,0.1,False,False
fc_valid_lb_mm_0-10,0.9331803708559655,0.9498537400752194,0.9331803708559655,0.9052771324261533,3384.515691757202,relu,1e-05,auto,0.5,0.9,False,1e-05,"(100,)",constant,0.001,15000,200,0.5,30,True,0.3,42,True,adam,0.0001,0.1,False,False
fc_valid_lb_mm_0-10,0.9320853694712027,0.9403893509269154,0.9320853694712027,0.9029667633281285,3367.530662059784,tanh,1e-05,auto,0.5,0.9,False,1e-05,"(100,)",constant,0.001,15000,200,0.5,15,True,0.3,42,True,adam,0.0001,0.1,False,False
fc_valid_lb_mm_0-100,0.9339786121302006,0.9562125226607168,0.9339786121302006,0.9067906812721783,4321.784605503082,tanh,1e-05,auto,0.9,0.9,False,1e-05,"(100,)",constant,0.001,15000,200,0.5,30,True,0.3,42,True,adam,0.0001,0.1,False,False
fc_valid_lb_mm_0-100,0.9336912248942711,0.9482525313797769,0.9336912248942711,0.90535272759673,3719.955869913101,relu,1e-05,auto,0.9,0.9,False,1e-08,"(100,)",constant,0.001,15000,200,0.5,20,True,0.3,42,True,adam,0.0001,0.1,False,False
fc_valid_lb_mm_0-100,0.9328076202373516,0.9544014904517932,0.9328076202373516,0.9049795738103124,3952.8877425193787,relu,1e-05,auto,0.5,0.9,False,1e-05,"(100,)",constant,0.001,15000,200,0.5,20,True,0.3,42,True,adam,0.0001,0.1,False,False
fc_valid_lb_mm_0-1000,0.9331761988011988,0.952536063285249,0.9331761988011988,0.9053315937285774,5865.913269281387,tanh,1e-05,auto,0.5,0.9,False,1e-08,"(100,)",constant,0.001,15000,200,0.5,15,True,0.3,42,True,adam,0.0001,0.1,False,False
fc_valid_lb_mm_0-1000,0.9333749317525935,0.9582190825858623,0.9333749317525935,0.9061463071615357,5667.672430515289,tanh,1e-05,auto,0.9,0.9,False,1e-08,"(100,)",constant,0.001,15000,200,0.5,30,True,0.3,42,True,adam,0.0001,0.1,False,False
fc_valid_lb_mm_0-1000,0.9351393551409165,0.944689751336277,0.9351393551409165,0.9072850638335862,5566.166056632996,tanh,1e-05,auto,0.9,0.9,False,1e-05,"(100,)",constant,0.001,15000,200,0.5,30,True,0.3,42,True,adam,0.0001,0.1,False,False
lr_valid_lb_none,0.9224193479101336,0.9511099928387559,0.9224193479101336,0.9158528403160877,15751.128604888916,tanh,1e-05,auto,0.9,0.9,False,1e-08,"(100,)",constant,0.001,15000,200,0.5,15,True,0.3,42,True,adam,0.0001,0.1,False,False
lr_valid_lb_none,0.9226109149029414,0.9649770832930438,0.9226109149029414,0.9172257862906932,15660.303626298904,tanh,1e-05,auto,0.9,0.9,False,1e-05,"(100,)",constant,0.001,15000,200,0.5,15,True,0.3,42,True,adam,0.0001,0.1,False,False
lr_valid_lb_none,0.9229943400925854,0.9363920548317574,0.9229943400925854,0.9149497249098842,15781.06657242775,relu,1e-05,auto,0.5,0.9,False,1e-05,"(100,)",constant,0.001,15000,200,0.5,20,True,0.3,42,True,adam,0.0001,0.1,False,False
lr_valid_lb_std,0.9107465304648403,0.9512625234966959,0.9107465304648403,0.9043811489001068,10086.176165103912,relu,1e-05,auto,0.9,0.9,False,1e-05,"(100,)",constant,0.001,15000,200,0.5,30,True,0.3,42,True,adam,0.0001,0.1,False,False
lr_valid_lb_std,0.909045644578365,0.947083793684945,0.909045644578365,0.9021852525457683,9238.066981554031,relu,1e-05,auto,0.9,0.9,False,1e-05,"(100,)",constant,0.001,15000,200,0.5,30,True,0.3,42,True,adam,0.0001,0.1,False,False
lr_valid_lb_std,0.9082356172850103,0.9578739700591853,0.9082356172850103,0.902586159762343,10651.182876348495,relu,1e-05,auto,0.9,0.9,False,1e-05,"(100,)",constant,0.001,15000,200,0.5,30,True,0.3,42,True,adam,0.0001,0.1,False,False
lr_valid_lb_mm_0-1,0.9096768095143979,0.9522267049421987,0.9096768095143979,0.9032999990800114,6416.3469161987305,relu,1e-05,auto,0.5,0.9,False,1e-08,"(100,)",constant,0.001,15000,200,0.5,30,True,0.3,42,True,adam,0.0001,0.1,False,False
lr_valid_lb_mm_0-1,0.9094706443544852,0.957483587771433,0.9094706443544852,0.9034794322211736,6431.498844623566,relu,1e-05,auto,0.9,0.9,False,1e-05,"(100,)",constant,0.001,15000,200,0.5,15,True,0.3,42,True,adam,0.0001,0.1,False,False
lr_valid_lb_mm_0-1,0.9090581017683147,0.9498421062828138,0.9090581017683147,0.9025773195876289,6150.949194431305,relu,1e-05,auto,0.9,0.9,False,1e-05,"(100,)",constant,0.001,15000,200,0.5,20,True,0.3,42,True,adam,0.0001,0.1,False,False
lr_valid_lb_mm_0-10,0.9107885600357499,0.9544987694513885,0.9107885600357499,0.9046661340239321,7684.434433698654,relu,1e-05,auto,0.9,0.9,False,1e-05,"(100,)",constant,0.001,15000,200,0.5,15,True,0.3,42,True,adam,0.0001,0.1,False,False
lr_valid_lb_mm_0-10,0.9064467637331959,0.9474398758727696,0.9064467637331959,0.8997062371651426,7872.481280088425,relu,1e-05,auto,0.9,0.9,False,1e-08,"(100,)",constant,0.001,15000,200,0.5,20,True,0.3,42,True,adam,0.0001,0.1,False,False
lr_valid_lb_mm_0-10,0.9110927962500321,0.9519749434487559,0.9110927962500321,0.9048459121230498,8838.41950249672,relu,1e-05,auto,0.9,0.9,False,1e-05,"(100,)",constant,0.001,15000,200,0.5,30,True,0.3,42,True,adam,0.0001,0.1,False,False
lr_valid_lb_mm_0-100,0.9196542123534871,0.9497226209411491,0.9196542123534871,0.9128400171523389,15773.978025913239,tanh,1e-05,auto,0.5,0.9,False,1e-08,"(100,)",constant,0.001,15000,200,0.5,15,True,0.3,42,True,adam,0.0001,0.1,False,False
lr_valid_lb_mm_0-100,0.9194242749731472,0.965731905980917,0.9194242749731472,0.9139495829165558,15793.913420677185,tanh,1e-05,auto,0.9,0.9,False,1e-05,"(100,)",constant,0.001,15000,200,0.5,15,True,0.3,42,True,adam,0.0001,0.1,False,False
lr_valid_lb_mm_0-100,0.9199429268879682,0.9475043196334622,0.9199429268879682,0.9128913994987093,16215.931206226349,relu,1e-05,auto,0.9,0.9,False,1e-08,"(100,)",constant,0.001,15000,200,0.5,20,True,0.3,42,True,adam,0.0001,0.1,False,False
fc_valid_lb_mm_0-1,0.933496806034954,0.9503365049895568,0.933496806034954,0.9058131304193948,2676.5118119716644,relu,1e-05,auto,0.9,0.9,False,1e-08,"(100,)",constant,0.001,15000,200,0.5,25,True,0.3,42,True,adam,0.0001,0.1,False,False
fc_valid_lb_mm_0-1,0.9342429824835295,0.9565964163030359,0.9342429824835295,0.9072777704398362,2493.6965923309326,relu,1e-05,auto,0.9,0.9,False,1e-05,"(100,)",constant,0.001,15000,200,0.5,25,True,0.3,42,True,adam,0.0001,0.1,False,False
fc_valid_lb_mm_0-1,0.9322229680158594,0.9496925656791504,0.9322229680158594,0.903763464692584,2514.872158050537,relu,1e-05,auto,0.5,0.9,False,1e-08,"(100,)",constant,0.001,15000,100,0.5,25,True,0.3,42,True,adam,0.0001,0.1,False,False
fc_valid_lb_mm_0-10,0.9313122482750008,0.9522571057031395,0.9313122482750008,0.9031007751937985,2526.09375166893,tanh,1e-05,auto,0.5,0.9,False,1e-08,"(100,)",constant,0.001,15000,200,0.5,30,True,0.3,42,True,adam,0.0001,0.1,False,False
fc_valid_lb_mm_0-10,0.9331646834691901,0.9433531930739155,0.9331646834691901,0.9044941312982551,2371.139265537262,relu,1e-05,auto,0.5,0.9,False,1e-08,"(100,)",constant,0.001,15000,100,0.5,30,True,0.3,42,True,adam,0.0001,0.1,False,False
fc_valid_lb_mm_0-10,0.9331969900396541,0.9496332745334695,0.9331969900396541,0.9053171951408403,2614.415257692337,relu,1e-05,auto,0.9,0.9,False,1e-08,"(100,)",constant,0.001,15000,200,0.5,25,True,0.3,42,True,adam,0.0001,0.1,False,False
fc_valid_lb_mm_0-100,0.9310269460143005,0.9500046420945131,0.9310269460143005,0.9025756372938167,3047.6740403175354,relu,1e-05,auto,0.9,0.9,False,1e-08,"(100,)",constant,0.001,15000,100,0.5,30,True,0.3,42,True,adam,0.0001,0.1,False,False
fc_valid_lb_mm_0-100,0.9326825458805155,0.9503905523526129,0.9326825458805155,0.9046291379005134,3021.3004269599915,tanh,1e-05,auto,0.9,0.9,False,1e-05,"(100,)",constant,0.001,15000,100,0.5,30,True,0.3,42,True,adam,0.0001,0.1,False,False
fc_valid_lb_mm_0-100,0.9338330600452878,0.9578015836050303,0.9338330600452878,0.9066020059517249,3168.268840789795,tanh,1e-05,auto,0.9,0.9,False,1e-08,"(100,)",constant,0.001,15000,300,0.5,30,True,0.3,42,True,adam,0.0001,0.1,False,False
fc_valid_lb_mm_0-1000,0.9337746276579136,0.9583139912728623,0.9337746276579136,0.9068306611025698,3823.128986120224,tanh,1e-05,auto,0.9,0.9,False,1e-05,"(100,)",constant,0.001,15000,200,0.5,30,True,0.3,42,True,adam,0.0001,0.1,False,False
fc_valid_lb_mm_0-1000,0.935563429748841,0.9638997577790199,0.935563429748841,0.9093026321571385,4034.934716463089,tanh,1e-05,auto,0.5,0.9,False,1e-05,"(100,)",constant,0.001,15000,300,0.5,30,True,0.3,42,True,adam,0.0001,0.1,False,False
fc_valid_lb_mm_0-1000,0.9346801136541043,0.9436913935567728,0.9346801136541043,0.9066946166540297,4108.07633805275,tanh,1e-05,auto,0.9,0.9,False,1e-08,"(100,)",constant,0.001,15000,200,0.5,30,True,0.3,42,True,adam,0.0001,0.1,False,False
lr_valid_lb_none,0.9222269917582417,0.9491751858736059,0.9222269917582417,0.9154194482050325,10984.657924413681,tanh,1e-05,auto,0.9,0.9,False,1e-05,"(100,)",constant,0.001,15000,300,0.5,25,True,0.3,42,True,adam,0.0001,0.1,False,False
lr_valid_lb_none,0.9236445796070548,0.9576129932552911,0.9236445796070548,0.917479063376228,10716.19587278366,relu,1e-05,auto,0.9,0.9,False,1e-05,"(100,)",constant,0.001,15000,300,0.5,25,True,0.3,42,True,adam,0.0001,0.1,False,False
lr_valid_lb_none,0.9233439298908841,0.9652271670026361,0.9233439298908841,0.9177832249027811,10966.289783000946,tanh,1e-05,auto,0.9,0.9,False,1e-05,"(100,)",constant,0.001,15000,300,0.5,25,True,0.3,42,True,adam,0.0001,0.1,False,False
lr_valid_lb_std,0.9094681317170815,0.9474316495184948,0.9094681317170815,0.9027231607126374,7746.24432182312,relu,1e-05,auto,0.9,0.9,False,1e-05,"(100,)",constant,0.001,15000,300,0.5,25,True,0.3,42,True,adam,0.0001,0.1,False,False
lr_valid_lb_std,0.909316652775749,0.9533229994187173,0.909316652775749,0.9031352105437057,7708.331796646118,relu,1e-05,auto,0.9,0.9,False,1e-05,"(100,)",constant,0.001,15000,300,0.5,25,True,0.3,42,True,adam,0.0001,0.1,False,False
lr_valid_lb_std,0.9099126941203739,0.9527824620573356,0.9099126941203739,0.9035513400242638,8082.419736862183,relu,1e-05,auto,0.9,0.9,False,1e-05,"(100,)",constant,0.001,15000,300,0.5,25,True,0.3,42,True,adam,0.0001,0.1,False,False
lr_valid_lb_mm_0-1,0.9080575317042994,0.9493577697270279,0.9080575317042994,0.9015610770235587,5292.928805351257,relu,1e-05,auto,0.9,0.9,False,1e-08,"(100,)",constant,0.001,15000,300,0.5,30,True,0.3,42,True,adam,0.0001,0.1,False,False
lr_valid_lb_mm_0-1,0.9091119929907746,0.9477351240150603,0.9091119929907746,0.9022513326004415,5359.325391530991,relu,1e-05,auto,0.9,0.9,False,1e-05,"(100,)",constant,0.001,15000,300,0.5,30,True,0.3,42,True,adam,0.0001,0.1,False,False
lr_valid_lb_mm_0-1,0.9077339520494973,0.9497544976420129,0.9077339520494973,0.901144430224743,5150.453021764755,relu,1e-05,auto,0.9,0.9,False,1e-08,"(100,)",constant,0.001,15000,300,0.5,30,True,0.3,42,True,adam,0.0001,0.1,False,False
lr_valid_lb_mm_0-10,0.9099157151326134,0.9537437668561671,0.9099157151326134,0.9036260857576176,6696.3149428367615,tanh,1e-05,auto,0.9,0.9,False,1e-05,"(100,)",constant,0.001,15000,200,0.5,30,True,0.3,42,True,adam,0.0001,0.1,False,False
lr_valid_lb_mm_0-10,0.9092945993973577,0.9524335639937198,0.9092945993973577,0.9029217199558985,6341.720628738403,relu,1e-05,auto,0.9,0.9,False,1e-05,"(100,)",constant,0.001,15000,200,0.5,25,True,0.3,42,True,adam,0.0001,0.1,False,False
lr_valid_lb_mm_0-10,0.908716293364697,0.9476331418180411,0.908716293364697,0.9020947470190139,6365.357172966003,relu,1e-05,auto,0.9,0.9,False,1e-05,"(100,)",constant,0.001,15000,200,0.5,25,True,0.3,42,True,adam,0.0001,0.1,False,False
lr_valid_lb_mm_0-100,0.9198449332542528,0.9577464788732394,0.9198449332542528,0.9137061474537529,10642.668151140213,relu,1e-05,auto,0.5,0.9,False,1e-05,"(100,)",constant,0.001,15000,200,0.5,25,True,0.3,42,True,adam,0.0001,0.1,False,False
lr_valid_lb_mm_0-100,0.9203687316901348,0.963271634848338,0.9203687316901348,0.9147042854908023,10814.733015298843,tanh,1e-05,auto,0.9,0.9,False,1e-08,"(100,)",constant,0.001,15000,300,0.5,25,True,0.3,42,True,adam,0.0001,0.1,False,False
lr_valid_lb_mm_0-100,0.913089041213558,0.9824360517020533,0.913089041213558,0.9091415229885057,10875.24389719963,relu,1e-05,auto,0.5,0.9,False,1e-05,"(100,)",constant,0.001,15000,200,0.5,25,True,0.3,42,True,adam,0.0001,0.1,False,False
lr_valid_lb_mm_0-1000,0.90407605895084,0.8686296935274391,0.90407605895084,0.8891843355921778,9765.340292930603,relu,1e-05,auto,0.5,0.9,False,1e-05,"(100,)",constant,0.001,15000,300,0.5,30,True,0.3,42,True,adam,0.0001,0.1,False,False
lr_valid_lb_mm_0-1000,0.9229454995020433,0.9792114695340501,0.9229454995020433,0.9184528298458099,9760.02731847763,relu,1e-05,auto,0.5,0.9,False,1e-08,"(100,)",constant,0.001,15000,300,0.5,30,True,0.3,42,True,adam,0.0001,0.1,False,False
lr_valid_lb_mm_0-1000,0.9173059431258473,0.927134658860356,0.9173059431258473,0.9087413944943703,9699.44569849968,relu,1e-05,auto,0.5,0.9,False,1e-08,"(100,)",constant,0.001,15000,200,0.5,25,True,0.3,42,True,adam,0.0001,0.1,False,False
fc_valid_lb_none,0.9326735455269196,0.9616421796540822,0.9326735455269196,0.9055802447514175,9528.204471349716,tanh,1e-05,auto,0.9,0.9,False,1e-08,"(100,)",constant,0.001,15000,300,0.5,25,True,0.3,42,True,adam,1e-05,0.1,False,False
fc_valid_lb_none,0.9342460621009413,0.9485430586488492,0.9342460621009413,0.9066033970464322,9259.699135065079,tanh,1e-05,auto,0.5,0.9,False,1e-05,"(100,)",constant,0.001,15000,300,0.5,25,True,0.3,42,True,adam,1e-05,0.1,False,False
fc_valid_lb_none,0.9346747002997003,0.9450442066077245,0.9346747002997003,0.9065910764904136,9505.45196890831,relu,1e-05,auto,0.9,0.9,False,1e-05,"(100,)",constant,0.001,15000,300,0.5,25,True,0.3,42,True,adam,1e-05,0.1,False,False
fc_valid_lb_std,0.9328316262802898,0.9529783477371991,0.9328316262802898,0.9050792109792154,7750.208451271057,tanh,1e-05,auto,0.9,0.9,False,1e-08,"(100,)",constant,0.001,15000,300,0.5,25,True,0.3,42,True,adam,1e-05,0.1,False,False
fc_valid_lb_std,0.9333593688979146,0.954837807606264,0.9333593688979146,0.9057029177718833,7457.765554428101,relu,1e-05,auto,0.5,0.9,False,1e-08,"(100,)",constant,0.001,15000,200,0.5,25,True,0.3,42,True,adam,0.001,0.1,False,False
fc_valid_lb_std,0.9347211594021833,0.9516338054244191,0.9347211594021833,0.9077303430312127,7306.143816232681,relu,1e-05,auto,0.5,0.9,False,1e-08,"(100,)",constant,0.001,15000,200,0.5,25,True,0.3,42,True,adam,0.001,0.1,False,False
fc_valid_lb_mm_0-1,0.9326495246124303,0.9435476389275443,0.9326495246124303,0.9041248110943196,6761.9605503082275,relu,1e-05,auto,0.5,0.9,False,1e-05,"(100,)",constant,0.001,15000,200,0.5,30,True,0.3,42,True,adam,0.0001,0.1,False,False
fc_valid_lb_mm_0-1,0.9308482407667572,0.9472189899930183,0.9308482407667572,0.9018434813436144,6894.456162691116,relu,1e-05,auto,0.9,0.9,False,1e-08,"(100,)",constant,0.001,15000,200,0.5,30,True,0.3,42,True,adam,0.0001,0.1,False,False
fc_valid_lb_mm_0-1,0.9331097418298104,0.9477157596319189,0.9331097418298104,0.9048633297834576,6971.288207054138,tanh,1e-05,auto,0.5,0.9,False,1e-05,"(100,)",constant,0.001,15000,200,0.5,25,True,0.3,42,True,adam,1e-05,0.1,False,False
fc_valid_lb_mm_0-10,0.9346122627372627,0.9550488599348534,0.9346122627372627,0.9073988107080487,6900.931053161621,relu,1e-05,auto,0.5,0.9,False,1e-05,"(100,)",constant,0.001,15000,200,0.5,30,True,0.3,42,True,adam,0.0001,0.1,False,False
fc_valid_lb_mm_0-10,0.9349939910411886,0.9571315409347187,0.9349939910411886,0.9079496983225407,6835.091869354248,relu,1e-05,auto,0.5,0.9,False,1e-05,"(100,)",constant,0.001,15000,200,0.5,30,True,0.3,42,True,adam,0.0001,0.1,False,False
fc_valid_lb_mm_0-10,0.9333822748430227,0.9521769499417928,0.9333822748430227,0.9055601071721175,6865.87011885643,tanh,1e-05,auto,0.5,0.9,False,1e-08,"(100,)",constant,0.001,15000,300,0.5,25,True,0.3,42,True,adam,1e-05,0.1,False,False
fc_valid_lb_mm_0-100,0.9339264809178178,0.9504504504504504,0.9339264809178178,0.9062811344565722,7276.792134046555,tanh,1e-05,auto,0.9,0.9,False,1e-08,"(100,)",constant,0.001,15000,300,0.5,30,True,0.3,42,True,adam,0.0001,0.1,False,False
fc_valid_lb_mm_0-100,0.933034599050712,0.9512591766564445,0.933034599050712,0.9051840389079253,7120.930704593658,relu,1e-05,auto,0.9,0.9,False,1e-08,"(100,)",constant,0.001,15000,200,0.5,25,True,0.3,42,True,adam,0.0001,0.1,False,False
fc_valid_lb_mm_0-100,0.9320959710276143,0.950530035335689,0.9320959710276143,0.9038419028250586,7279.456251382828,tanh,1e-05,auto,0.9,0.9,False,1e-08,"(100,)",constant,0.001,15000,200,0.5,30,True,0.3,42,True,adam,0.0001,0.1,False,False
fc_valid_lb_mm_0-1000,0.9355795653260055,0.9514450329894991,0.9355795653260055,0.9084738243123336,7813.348366260529,tanh,1e-05,auto,0.5,0.9,False,1e-08,"(100,)",constant,0.001,15000,300,0.5,30,True,0.3,42,True,adam,1e-05,0.1,False,False
fc_valid_lb_mm_0-1000,0.9341453892402592,0.9549604098742431,0.9341453892402592,0.9067509895407205,7861.7199330329895,tanh,1e-05,auto,0.9,0.9,False,1e-08,"(100,)",constant,0.001,15000,200,0.5,30,True,0.3,42,True,adam,0.0001,0.1,False,False
fc_valid_lb_mm_0-1000,0.9340142747817395,0.945795174561852,0.9340142747817395,0.9059334298118669,7568.938199043274,tanh,1e-05,auto,0.9,0.9,False,1e-08,"(100,)",constant,0.001,15000,200,0.5,30,True,0.3,42,True,adam,1e-05,0.1,False,False
lr_valid_lb_none,0.9210564741249732,0.9340635905389686,0.9210564741249732,0.9129219604164891,20358.34769320488,tanh,1e-05,auto,0.9,0.9,False,1e-05,"(100,)",constant,0.001,15000,300,0.5,25,True,0.3,42,True,adam,0.0001,0.1,False,False
lr_valid_lb_none,0.92404389414573,0.9699566664087286,0.92404389414573,0.918936256002346,20000.069038152695,relu,1e-05,auto,0.9,0.9,False,1e-05,"(100,)",constant,0.001,15000,200,0.5,25,True,0.3,42,True,adam,0.0001,0.1,False,False
lr_valid_lb_none,0.9218658691691588,0.9385758922506647,0.9218658691691588,0.9140772661979284,20205.577440977097,tanh,1e-05,auto,0.9,0.9,False,1e-08,"(100,)",constant,0.001,15000,300,0.5,25,True,0.3,42,True,adam,0.0001,0.1,False,False
lr_valid_lb_std,0.9085206571801746,0.9667423404544307,0.9085206571801746,0.9034744133754034,15849.830314874649,relu,1e-05,auto,0.5,0.9,False,1e-08,"(100,)",constant,0.001,15000,300,0.5,25,True,0.3,42,True,adam,1e-05,0.1,False,False
lr_valid_lb_std,0.9115496636395659,0.9617929562433297,0.9115496636395659,0.9059190145028192,16171.38583111763,relu,1e-05,auto,0.5,0.9,False,1e-08,"(100,)",constant,0.001,15000,300,0.5,25,True,0.3,42,True,adam,1e-05,0.1,False,False
lr_valid_lb_std,0.9099845467032966,0.9406172552664188,0.9099845467032966,0.9025983074307691,15504.589465141296,relu,1e-05,auto,0.9,0.9,False,1e-05,"(100,)",constant,0.001,15000,300,0.5,25,True,0.3,42,True,adam,1e-05,0.1,False,False
lr_valid_lb_mm_0-1,0.9070862218556984,0.9442515469516808,0.9070862218556984,0.9000129421117828,13707.232093334198,relu,1e-05,auto,0.9,0.9,False,1e-05,"(100,)",constant,0.001,15000,300,0.5,30,True,0.3,42,True,adam,1e-05,0.1,False,False
lr_valid_lb_mm_0-1,0.9097012362637362,0.9473745353159851,0.9097012362637362,0.9029507833693183,13235.218274116516,relu,1e-05,auto,0.9,0.9,False,1e-05,"(100,)",constant,0.001,15000,300,0.5,30,True,0.3,42,True,adam,1e-05,0.1,False,False
lr_valid_lb_mm_0-1,0.9077347212202411,0.9484172369007696,0.9077347212202411,0.9010727934066947,13371.342280626297,relu,1e-05,auto,0.9,0.9,False,1e-05,"(100,)",constant,0.001,15000,200,0.5,30,True,0.3,42,True,adam,1e-05,0.1,False,False
lr_valid_lb_mm_0-10,0.9093883650229299,0.9428000620684305,0.9093883650229299,0.9020925161230454,15371.66526055336,relu,1e-05,auto,0.9,0.9,False,1e-05,"(100,)",constant,0.001,15000,300,0.5,25,True,0.3,42,True,adam,1e-05,0.1,False,False
